label,wrist_x,wrist_y,wrist_z,thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,pinky_x,pinky_y,pinky_z
O,0.6935133934020996,0.620276153087616,-6.493145292552072e-07,0.4816053807735443,0.4577072560787201,-0.023225437849760056,0.4763669967651367,0.4094846248626709,-0.04629173129796982,0.47323185205459595,0.4167521893978119,-0.04849081113934517,0.47585174441337585,0.42287909984588623,-0.054222337901592255,0.4845971465110779,0.4306320250034332,-0.06929907202720642
O,0.5915260910987854,0.5715941786766052,-5.999345944474044e-07,0.3997350335121155,0.3648659586906433,-0.021880708634853363,0.3974899649620056,0.3149399757385254,-0.03088754042983055,0.3922755718231201,0.3168778717517853,-0.036652274429798126,0.3920508623123169,0.33171647787094116,-0.05067489296197891,0.3999899625778198,0.337487131357193,-0.06848186999559402
O,0.6157171726226807,0.6968598365783691,-5.76611284941464e-07,0.4224185049533844,0.511828601360321,-0.01344901043921709,0.4193974733352661,0.47026750445365906,-0.025839751586318016,0.4157631993293762,0.4676663875579834,-0.03407512605190277,0.4193498492240906,0.47414523363113403,-0.04531773552298546,0.4302101135253906,0.4871826171875,-0.061143726110458374
O,0.594855546951294,0.7858856320381165,-6.372841312440869e-07,0.40506744384765625,0.6023475527763367,-0.024449562653899193,0.3965393900871277,0.5538612008094788,-0.04398443549871445,0.39551591873168945,0.5590043067932129,-0.04334791377186775,0.39985960721969604,0.571355938911438,-0.04762144014239311,0.4100085496902466,0.5845221281051636,-0.06233347952365875
O,0.6958730220794678,0.8110660314559937,-4.959999273523863e-07,0.5197223424911499,0.6208834052085876,-0.033452898263931274,0.5206872820854187,0.5696606636047363,-0.04444064944982529,0.5205035209655762,0.5746680498123169,-0.048294659703969955,0.5250494480133057,0.5890970230102539,-0.05293653905391693,0.5418215394020081,0.6034349203109741,-0.06328610330820084
O,0.7182942032814026,0.617097020149231,-3.16499068730991e-07,0.5378506779670715,0.39544352889060974,-0.011469357647001743,0.5399812459945679,0.353442519903183,-0.0009602041100151837,0.5489424467086792,0.3364621698856354,-0.012985552661120892,0.5618530511856079,0.3374851942062378,-0.01997104100883007,0.5731596946716309,0.3433624804019928,-0.0321047380566597
P,0.7372204065322876,0.12831458449363708,7.53739755054994e-07,0.6869911551475525,0.5134417414665222,-0.03524167090654373,0.6698511838912964,0.7761478424072266,-0.0968289002776146,0.7423437237739563,0.7776021957397461,-0.08471069484949112,0.7039594650268555,0.4304825961589813,-0.03901512548327446,0.7358331084251404,0.3875972032546997,-0.00980120524764061
P,0.6202622056007385,0.17153716087341309,7.75261867147492e-07,0.5695618987083435,0.5772321224212646,-0.03259850665926933,0.5253047943115234,0.846954345703125,-0.09377112984657288,0.6311415433883667,0.8349158763885498,-0.08030909299850464,0.6004046201705933,0.49318957328796387,-0.031102532520890236,0.6230477094650269,0.4612594544887543,-0.007841598242521286
P,0.6208755373954773,0.2423778474330902,5.983621349514578e-07,0.5849526524543762,0.5952835083007812,-0.02645023912191391,0.5463785529136658,0.8300203084945679,-0.07997462898492813,0.6333973407745361,0.8181561827659607,-0.06392841041088104,0.6112285256385803,0.5301064252853394,-0.02745780721306801,0.6373729109764099,0.49805504083633423,-0.009361429139971733
P,0.7512075901031494,0.23930102586746216,5.787596251138893e-07,0.7092101573944092,0.5641119480133057,-0.008964472450315952,0.7081230878829956,0.7893670797348022,-0.0544770248234272,0.7564606666564941,0.7889857292175293,-0.04627716913819313,0.7298771739006042,0.5076929926872253,-0.016553593799471855,0.7563269138336182,0.46456608176231384,0.008082202635705471
P,0.8098429441452026,0.22658281028270721,7.608190912833379e-07,0.7772245407104492,0.5448187589645386,-0.024645930156111717,0.7984248399734497,0.7594337463378906,-0.0688319206237793,0.8229746222496033,0.7727715969085693,-0.0522298626601696,0.8046913146972656,0.47893574833869934,-0.030398814007639885,0.8283016681671143,0.43212470412254333,-0.005123555660247803
P,0.7938801646232605,0.3126010298728943,6.783299681956123e-07,0.7622358202934265,0.5880263447761536,-0.023987622931599617,0.759477436542511,0.8063192963600159,-0.06376920640468597,0.7909472584724426,0.8117121458053589,-0.053287871181964874,0.7779805064201355,0.5357321500778198,-0.0337638333439827,0.8046626448631287,0.49689602851867676,-0.007901700213551521
P,0.6836358904838562,0.3317454755306244,5.672248448718165e-07,0.6150011420249939,0.6598714590072632,-0.019281521439552307,0.5806150436401367,0.8836036324501038,-0.0710354894399643,0.6588250994682312,0.8800691366195679,-0.05712378770112991,0.6522648930549622,0.5961506962776184,-0.029012588784098625,0.6816098690032959,0.5661886930465698,-0.010792475193738937
P,0.6444423198699951,0.17560666799545288,8.753606834943639e-07,0.6242306232452393,0.5867244601249695,-0.050135914236307144,0.5993464589118958,0.7894537448883057,-0.11454189568758011,0.6818916201591492,0.7948765754699707,-0.10001438856124878,0.646031379699707,0.4660567045211792,-0.05291665717959404,0.6747600436210632,0.42400503158569336,-0.02777278423309326
P,0.5406987071037292,0.24044828116893768,4.75448047154714e-07,0.5172961354255676,0.5683927536010742,-0.0237497016787529,0.4850025177001953,0.798529863357544,-0.0760842114686966,0.5738099813461304,0.7793465256690979,-0.0653848797082901,0.535925030708313,0.5104877948760986,-0.026360131800174713,0.5584834218025208,0.4801385998725891,-0.00861725490540266
P,0.8151195645332336,0.16799378395080566,9.875328714770149e-07,0.7829050421714783,0.5450168251991272,-0.06489773839712143,0.8279578685760498,0.7487332820892334,-0.12342896312475204,0.8641451597213745,0.7598704099655151,-0.0939343124628067,0.8219769597053528,0.4596249461174011,-0.04626288637518883,0.8398432731628418,0.41742846369743347,-0.022415557876229286
P,0.819197416305542,0.21012639999389648,9.912866971717449e-07,0.7992015480995178,0.6640069484710693,-0.04201909154653549,0.7610048055648804,0.8415930867195129,-0.08937469869852066,0.9044520854949951,0.8080527186393738,-0.07036849111318588,0.8552526235580444,0.4922024607658386,-0.021007413044571877,0.892356276512146,0.447988361120224,0.009695990942418575
P,0.7256500720977783,0.17567837238311768,7.246271138683369e-07,0.6944767236709595,0.5951107740402222,-0.046718429774045944,0.6523663401603699,0.7628669738769531,-0.09828722476959229,0.7863752841949463,0.7337809801101685,-0.07639270275831223,0.749430239200592,0.4367770552635193,-0.031175730749964714,0.779999852180481,0.4018772542476654,-0.00874368380755186
P,0.6113100647926331,0.22569036483764648,5.524329935724381e-07,0.5832006931304932,0.6250643730163574,-0.0426112599670887,0.548941969871521,0.7803586721420288,-0.08025413006544113,0.6857258677482605,0.7418333292007446,-0.07010946422815323,0.6347437500953674,0.46527597308158875,-0.02854313887655735,0.6660429835319519,0.43538010120391846,-0.005842328537255526
P,0.6765391230583191,0.2704102694988251,6.76386605391599e-07,0.6657086610794067,0.6550100445747375,-0.031462591141462326,0.6365453004837036,0.80482017993927,-0.07027095556259155,0.7549864649772644,0.7707114219665527,-0.05884682387113571,0.7055867314338684,0.49488580226898193,-0.02579708769917488,0.7372453212738037,0.4651431739330292,-0.0016835873248055577
P,0.7652806043624878,0.2430894374847412,7.839668114684173e-07,0.7699993252754211,0.6169919967651367,-0.04057466611266136,0.7336661219596863,0.7739416360855103,-0.0805305615067482,0.8496140241622925,0.7383263111114502,-0.06448790431022644,0.7995268106460571,0.47360703349113464,-0.03343591094017029,0.8292748928070068,0.4338390529155731,-0.010520930401980877
P,0.7802332639694214,0.25609034299850464,8.369457873413921e-07,0.7816616892814636,0.6468858122825623,-0.03859271854162216,0.7467465400695801,0.7983256578445435,-0.08304742723703384,0.8600726127624512,0.7592664957046509,-0.06301135569810867,0.8115916848182678,0.4928455948829651,-0.023982439190149307,0.836371123790741,0.4539003074169159,-0.00013748240598943084
P,0.7628563642501831,0.32174795866012573,7.335145255638054e-07,0.7582265138626099,0.695257842540741,-0.03303917124867439,0.7241868376731873,0.8495163917541504,-0.07523297518491745,0.8370242118835449,0.8134403824806213,-0.05618172511458397,0.7919848561286926,0.5440675616264343,-0.02195131592452526,0.8238434195518494,0.505118191242218,0.003347658785060048
P,0.6435955762863159,0.3426596224308014,6.274050861065916e-07,0.6251169443130493,0.7312466502189636,-0.04098719358444214,0.5949479341506958,0.881371021270752,-0.0815017968416214,0.7140593528747559,0.8367601633071899,-0.06124899163842201,0.6643790602684021,0.5691693425178528,-0.023946357890963554,0.6938869953155518,0.5377217531204224,0.0007364775519818068
P,0.6046903729438782,0.30531686544418335,5.344163582776673e-07,0.5818674564361572,0.7133763432502747,-0.03148834779858589,0.5473583936691284,0.8682881593704224,-0.061437975615262985,0.6813840866088867,0.813676118850708,-0.05060061067342758,0.6235132813453674,0.5444018244743347,-0.016185317188501358,0.6508018970489502,0.5202858448028564,0.008403168059885502
P,0.6064037084579468,0.1803068220615387,7.006340183579596e-07,0.5909709930419922,0.6238698959350586,-0.06750588119029999,0.5651708245277405,0.79812091588974,-0.11384277790784836,0.7016429901123047,0.7426855564117432,-0.08961889147758484,0.6338367462158203,0.44519320130348206,-0.03611503541469574,0.6653226017951965,0.4145140051841736,-0.01238284632563591
Q,0.6917558312416077,0.27211496233940125,4.360517280588283e-08,0.5416930913925171,0.6754652261734009,-0.0329427644610405,0.6023600101470947,0.8258503079414368,-0.08502434939146042,0.6253422498703003,0.5508778095245361,-0.0528138242661953,0.6835283041000366,0.5286177396774292,-0.02078936994075775,0.7273436188697815,0.5051435828208923,-0.025757180526852608
Q,0.7754302620887756,0.26728343963623047,2.0259331279248727e-07,0.6413881778717041,0.6573793292045593,-0.041547276079654694,0.7058615684509277,0.7932267785072327,-0.09149206429719925,0.7065032124519348,0.5420160889625549,-0.05494397506117821,0.7638189196586609,0.5176913142204285,-0.020886914804577827,0.8039680123329163,0.49486154317855835,-0.023101525381207466
Q,0.8071443438529968,0.15665945410728455,3.212885246739461e-07,0.6795362234115601,0.557196855545044,-0.0581379197537899,0.7467559576034546,0.681179940700531,-0.10861111432313919,0.743962824344635,0.4361230731010437,-0.07436081767082214,0.8009930849075317,0.4088076055049896,-0.03757981210947037,0.8424506187438965,0.3805578649044037,-0.04096672683954239
Q,0.8270924687385559,0.2956596612930298,3.1813877399144985e-07,0.6992577910423279,0.6876685619354248,-0.043608859181404114,0.7580398917198181,0.8227325677871704,-0.0927521213889122,0.7613382935523987,0.5705828070640564,-0.05718829482793808,0.8163143396377563,0.5430088639259338,-0.023979058489203453,0.8561668992042542,0.5223032236099243,-0.026032544672489166
Q,0.7121198773384094,0.27900272607803345,9.762525365886177e-08,0.5604337453842163,0.6820276975631714,-0.0409369058907032,0.6125985980033875,0.8299323916435242,-0.08962927758693695,0.6407981514930725,0.553787112236023,-0.05764639005064964,0.696571946144104,0.5359554886817932,-0.02405507303774357,0.7385708093643188,0.5137245059013367,-0.02588513121008873
Q,0.6316094398498535,0.22428570687770844,2.2346291927988204e-07,0.5247949957847595,0.6306045055389404,-0.043625060468912125,0.5870093107223511,0.7627681493759155,-0.08898460119962692,0.5860401391983032,0.506660521030426,-0.05559845641255379,0.6395648121833801,0.4699418246746063,-0.023013025522232056,0.6785348653793335,0.44365283846855164,-0.02294660173356533
Q,0.5753611922264099,0.07976201176643372,3.7077874992519355e-08,0.4350716173648834,0.49880433082580566,-0.06908580660820007,0.4964442849159241,0.6425174474716187,-0.1312946230173111,0.5257479548454285,0.3474472761154175,-0.1014416292309761,0.5801523923873901,0.33013030886650085,-0.0625486671924591,0.6263854503631592,0.3055645525455475,-0.06635341048240662
Q,0.6081044673919678,0.2538903057575226,-3.690414374091233e-08,0.46261340379714966,0.6525952219963074,-0.03822026774287224,0.5104048252105713,0.802385687828064,-0.0917721688747406,0.5547866225242615,0.5224730372428894,-0.06402388215065002,0.6070552468299866,0.5016874074935913,-0.03378830477595329,0.6513717770576477,0.48176461458206177,-0.04133708402514458
Q,0.7230502963066101,0.2582949995994568,1.8053675887585996e-07,0.5759826302528381,0.6488206386566162,-0.0515533983707428,0.6383799910545349,0.8009892702102661,-0.1009727492928505,0.6551255583763123,0.5277127623558044,-0.06642376631498337,0.7119313478469849,0.5078179240226746,-0.02787115052342415,0.7503610849380493,0.489554226398468,-0.029644029214978218
Q,0.6571843028068542,0.12821605801582336,-5.057652430195958e-08,0.5417652130126953,0.44578418135643005,-0.05109001323580742,0.5708621740341187,0.5334641337394714,-0.10484130680561066,0.6095628142356873,0.3214348256587982,-0.08887006342411041,0.6503726243972778,0.310321569442749,-0.06123725697398186,0.6879733800888062,0.2957720160484314,-0.06768768280744553
R,0.6997387409210205,0.7875926494598389,8.067764269981126e-07,0.6336016654968262,0.6057491898536682,-0.104793481528759,0.6305190920829773,0.30761614441871643,-0.11833307147026062,0.6087132096290588,0.2546100914478302,-0.12593136727809906,0.6588115692138672,0.6803045868873596,-0.10271633416414261,0.6955598592758179,0.6998582482337952,-0.0968400090932846
R,0.6931337118148804,0.7520467638969421,6.725152843500837e-07,0.646820068359375,0.5912072658538818,-0.09069836884737015,0.6383432745933533,0.33370864391326904,-0.10537321865558624,0.6146963834762573,0.2790330946445465,-0.10797794908285141,0.6677190065383911,0.6569686532020569,-0.09051332622766495,0.6995565891265869,0.6686351895332336,-0.08450164645910263
R,0.7904312610626221,0.6543180346488953,7.265808790180017e-07,0.7610635161399841,0.4766308069229126,-0.10952826589345932,0.7429892420768738,0.2134854644536972,-0.12381238490343094,0.7150396704673767,0.15982845425605774,-0.12437969446182251,0.785537838935852,0.5393527150154114,-0.10215112566947937,0.8193387985229492,0.5549675226211548,-0.10043587535619736
R,0.7755482792854309,0.7547193765640259,6.537911758641712e-07,0.7586259841918945,0.5950853228569031,-0.10093212127685547,0.758558988571167,0.3544115424156189,-0.11108221113681793,0.7356745004653931,0.3027256727218628,-0.10912548750638962,0.7818544507026672,0.6526834964752197,-0.09485798329114914,0.808661699295044,0.6720711588859558,-0.09117655456066132
R,0.6649132966995239,0.7954393029212952,6.884962431286112e-07,0.6227669715881348,0.6461254358291626,-0.08542188256978989,0.6108391880989075,0.39531397819519043,-0.10043993592262268,0.5867923498153687,0.35135558247566223,-0.10327818244695663,0.6442497968673706,0.706192672252655,-0.08528575301170349,0.6732595562934875,0.7284332513809204,-0.08286873251199722
R,0.5821571350097656,0.7401164770126343,6.856838581370539e-07,0.5141724944114685,0.5812545418739319,-0.08523333072662354,0.4983346462249756,0.3217039704322815,-0.09914425760507584,0.47703516483306885,0.2812854051589966,-0.10480684787034988,0.5416603684425354,0.645419180393219,-0.08398972451686859,0.5771275758743286,0.6589585542678833,-0.07776611298322678
R,0.6376401782035828,0.6636703014373779,6.884779963911569e-07,0.5809159874916077,0.47866207361221313,-0.09043107181787491,0.5631530284881592,0.20396378636360168,-0.10544393211603165,0.5412182807922363,0.15629500150680542,-0.10867121070623398,0.6058018803596497,0.5407072901725769,-0.0923050045967102,0.6403070688247681,0.5554518699645996,-0.08874261379241943
R,0.7771852612495422,0.6233780384063721,7.19754666533845e-07,0.7546603679656982,0.4326370060443878,-0.10734391957521439,0.7436666488647461,0.16439802944660187,-0.12101464718580246,0.7150790691375732,0.11727103590965271,-0.1205933690071106,0.7791975736618042,0.4919690489768982,-0.10306275635957718,0.8104631900787354,0.5147234201431274,-0.10600341856479645
R,0.7724850177764893,0.6408582925796509,6.402875101230165e-07,0.7606105208396912,0.4729223847389221,-0.09989291429519653,0.7542840838432312,0.23833869397640228,-0.11071747541427612,0.7320867776870728,0.194208562374115,-0.11190055310726166,0.7815647125244141,0.5239660739898682,-0.09151140600442886,0.8084408044815063,0.5422135591506958,-0.09126853942871094
