label,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
J,0.0652819275856018,-0.05713015794754028,-0.0008608124197735378,0.10249042510986328,-0.14360398054122925,-0.003743012072732199,0.09325498342514038,-0.2357311248779297,-0.0031175979974022994,0.0507662296295166,-0.24785739183425903,-0.0015725931015140304,0.042594313621520996,-0.20546060800552368,-0.030389704844196785,0.0198785662651062,-0.28302115201950073,-0.026425323551734436,0.02920740842819214,-0.2506893277168274,-0.02124071969672059,0.03535252809524536,-0.21988403797149658,-0.018917611902793396,-0.006652355194091797,-0.19942063093185425,-0.03011518447681283,-0.016451001167297363,-0.2707996964454651,-0.016002482837279786,-0.008343636989593506,-0.23979943990707397,-0.006196634946604718,-0.005646824836730957,-0.2149296998977661,-0.0065227314925095925,-0.04850965738296509,-0.18436545133590698,-0.026453864863356102,-0.053553760051727295,-0.2503630220890045,-0.014857044546147335,-0.04481381177902222,-0.2297579050064087,-0.007377873743166674,-0.04133749008178711,-0.20158898830413818,-0.00954980785979842,-0.08377784490585327,-0.1657336950302124,-0.021825400283773888,-0.10674017667770386,-0.2508451044559479,-0.016659394940575112,-0.12261593341827393,-0.29239916801452637,-0.013366039945026387,-0.13657987117767334,-0.3216969072818756,-0.014834613641937722
J,0.061254680156707764,-0.06255584955215454,0.010713505965583181,0.09720885753631592,-0.13631677627563477,0.012113372270874834,0.08884042501449585,-0.21060386300086975,0.014673910510651922,0.055130183696746826,-0.23612016439437866,0.01685243606280551,0.04928469657897949,-0.2281416654586792,-0.02438771032083764,0.0026302337646484375,-0.28213974833488464,-0.01677757181514039,0.0035104751586914062,-0.24712765216827393,-0.006873805134631539,0.015272974967956543,-0.21687763929367065,-0.0006715616915187184,-0.0007224678993225098,-0.2151903510093689,-0.028982287797219897,-0.03613358736038208,-0.2596428394317627,-0.014826607483513499,-0.036218881607055664,-0.2222316563129425,-0.003551425005383635,-0.026701271533966064,-0.19435545802116394,-0.0019309956702215914,-0.046959102153778076,-0.19011226296424866,-0.028596370074041033,-0.07687127590179443,-0.23511385917663574,-0.016978875326998377,-0.07596617937088013,-0.20443877577781677,-0.006767357292659426,-0.0649569034576416,-0.17479389905929565,-0.00631315080735817,-0.0906912088394165,-0.15820404887199402,-0.025857938977964068,-0.11943662166595459,-0.23793157935142517,-0.020371558669097567,-0.14369261264801025,-0.2732289433479309,-0.013114153000600481,-0.16175329685211182,-0.30002397298812866,-0.01030304055947795
J,0.05981004238128662,-0.060363948345184326,0.005785736285048415,0.0957801342010498,-0.13647150993347168,0.004205519828843762,0.08664822578430176,-0.2128295600414276,0.004373020056533505,0.0499916672706604,-0.2334369719028473,0.004426062136786868,0.04874056577682495,-0.21353021264076233,-0.029306211013448547,0.007706582546234131,-0.27819889783859253,-0.025620170373571227,0.011402368545532227,-0.2462361454963684,-0.018641921196234534,0.022004783153533936,-0.21713727712631226,-0.014603084389221976,-0.0006652474403381348,-0.20349428057670593,-0.0326546565332535,-0.03018563985824585,-0.2601894438266754,-0.020372223544967483,-0.029038846492767334,-0.2248389720916748,-0.009329225372624705,-0.02195078134536743,-0.1994132399559021,-0.008329292263937305,-0.04560023546218872,-0.1834927797317505,-0.03189374736334116,-0.06966513395309448,-0.23869973421096802,-0.02082863679910929,-0.0680662989616394,-0.21053999662399292,-0.010156820032847236,-0.059592366218566895,-0.18090859055519104,-0.009887040097368072,-0.08744215965270996,-0.15709710121154785,-0.029564287949455093,-0.11343568563461304,-0.23864063620567322,-0.024939127702367614,-0.13497179746627808,-0.2771401107311249,-0.019326048407805274,-0.15203416347503662,-0.3060910701751709,-0.01833874403322966
J,0.0570184588432312,-0.05654996633529663,0.004092524233698214,0.09726673364639282,-0.13135093450546265,0.0016683763223284132,0.09324866533279419,-0.21038806438446045,0.0013167473352098114,0.057697176933288574,-0.23540574312210083,0.0013570533464246637,0.05322527885437012,-0.19602876901626587,-0.032184023935855066,0.015199780464172363,-0.27565252780914307,-0.03127299301749531,0.013810932636260986,-0.24562805891036987,-0.023990294490516817,0.0217551589012146,-0.2142035961151123,-0.018797375787556803,0.005768418312072754,-0.1888355016708374,-0.03539330564862553,-0.023318111896514893,-0.26093506813049316,-0.02802453801459137,-0.026445090770721436,-0.2264423966407776,-0.017136226002634203,-0.01971125602722168,-0.20112502574920654,-0.014625442740083372,-0.03832763433456421,-0.17492669820785522,-0.034922395427287256,-0.06175786256790161,-0.2435029149055481,-0.029120201770723497,-0.0632886290550232,-0.21595311164855957,-0.018788163144648706,-0.05597752332687378,-0.18689388036727905,-0.01684277557259861,-0.0808834433555603,-0.15687644481658936,-0.03281709231859509,-0.10611653327941895,-0.24317961931228638,-0.03170142747885052,-0.1276986002922058,-0.28492289781570435,-0.027551528592169916,-0.14401668310165405,-0.3174327611923218,-0.02678833581930462
J,0.05634331703186035,-0.05301773548126221,-0.003290106667918735,0.09554779529571533,-0.13268965482711792,-0.008780604819548898,0.0900997519493103,-0.2185346484184265,-0.010792036200655275,0.051756858825683594,-0.24049389362335205,-0.011941383252633386,0.04905062913894653,-0.1826179027557373,-0.039495686660302454,0.014879047870635986,-0.2670031189918518,-0.04139703385044413,0.018346548080444336,-0.23842263221740723,-0.0354478756289609,0.02738356590270996,-0.20821112394332886,-0.03113216220845061,0.0019611716270446777,-0.174915611743927,-0.03992286197353678,-0.02148205041885376,-0.2560216784477234,-0.035786657253993326,-0.020563721656799316,-0.22399193048477173,-0.02599692217518168,-0.015457570552825928,-0.19919633865356445,-0.023872908795965486,-0.040006160736083984,-0.16195833683013916,-0.0373813907008298,-0.0592958927154541,-0.23965156078338623,-0.035133803854478174,-0.056819260120391846,-0.21564394235610962,-0.026772548104418092,-0.050715506076812744,-0.18709802627563477,-0.025591638530386263,-0.07938545942306519,-0.14751583337783813,-0.03384178004671412,-0.10542500019073486,-0.23414063453674316,-0.036048772404683405,-0.12644672393798828,-0.2780846953392029,-0.03536814324070292,-0.14342975616455078,-0.3124624490737915,-0.037238015453112894
J,0.06452888250350952,-0.05396127700805664,-0.008301282182713976,0.10301941633224487,-0.13034570217132568,-0.01733151811399125,0.09367877244949341,-0.21539676189422607,-0.021177165091415873,0.0538904070854187,-0.2330622673034668,-0.02300485770442151,0.03840041160583496,-0.16902470588684082,-0.048628883317491045,0.024835824966430664,-0.2598721981048584,-0.05105911369659566,0.03629136085510254,-0.22963905334472656,-0.04491681407429837,0.03937029838562012,-0.19723719358444214,-0.0402993838045802,-0.009560048580169678,-0.16557979583740234,-0.04520026768781804,-0.010514795780181885,-0.25093042850494385,-0.03830821614005231,0.0004939436912536621,-0.2236066460609436,-0.02753691735901498,0.0007526278495788574,-0.19865703582763672,-0.025827212140342226,-0.048013389110565186,-0.1565806269645691,-0.03851705963947438,-0.045706093311309814,-0.23532593250274658,-0.03278559993245267,-0.03557306528091431,-0.2170470952987671,-0.024049997210880747,-0.03561168909072876,-0.1897781491279602,-0.023944007113954058,-0.07773768901824951,-0.14630335569381714,-0.03129945869781636,-0.10187846422195435,-0.23500382900238037,-0.03218343283273839,-0.11419403553009033,-0.2803576588630676,-0.03226791124083661,-0.12532716989517212,-0.3128688335418701,-0.03515920589902066
J,0.06326168775558472,-0.056108176708221436,0.0003958471877183456,0.09728729724884033,-0.13993549346923828,-0.0008494736451041263,0.08765625953674316,-0.2285468578338623,0.0008107447008285362,0.04646420478820801,-0.2405194640159607,0.0031097787957321543,0.03286260366439819,-0.21231895685195923,-0.020610600657420264,0.012017369270324707,-0.2809109091758728,-0.015570821188049422,0.022968709468841553,-0.24884378910064697,-0.013406091317193614,0.02897012233734131,-0.2182084023952484,-0.01301976194943677,-0.013068079948425293,-0.20615306496620178,-0.01993858995254527,-0.020747661590576172,-0.26277637481689453,-0.001831170817496286,-0.011108756065368652,-0.23229718208312988,0.006030317448420419,-0.00849980115890503,-0.21023747324943542,0.0038514403219949145,-0.0528070330619812,-0.18795299530029297,-0.016281681082801924,-0.05516403913497925,-0.24031198024749756,-0.002165307471187816,-0.04696297645568848,-0.21970012784004211,0.003873230476273193,-0.044829607009887695,-0.1929042935371399,0.0008150782611835439,-0.08630156517028809,-0.1655721664428711,-0.011625050514595614,-0.10993510484695435,-0.25009241700172424,-0.005016130808400021,-0.12500321865081787,-0.2919612228870392,-0.0008600981730353396,-0.136857271194458,-0.3214383125305176,-0.001129972113886879
J,0.06242215633392334,-0.05717432498931885,0.012272542929224528,0.10034310817718506,-0.12392830848693848,0.014552009878627814,0.09530526399612427,-0.19297373294830322,0.017122558904759444,0.06504827737808228,-0.2195766270160675,0.019108688114158667,0.05028802156448364,-0.22438129782676697,-0.017020890833862268,0.006783843040466309,-0.2691536843776703,-0.009818001063592874,0.007184922695159912,-0.23417407274246216,-0.0037605074421094287,0.018778860569000244,-0.20447343587875366,4.272927714055186e-05,0.0011725425720214844,-0.21619540452957153,-0.022400230513937913,-0.03005814552307129,-0.2474147379398346,-0.005899892998911582,-0.031318068504333496,-0.21016448736190796,0.001692182389035679,-0.022032618522644043,-0.1835397481918335,0.00027318398230136154,-0.04442036151885986,-0.19441890716552734,-0.02294955064547821,-0.06968343257904053,-0.2247735559940338,-0.00948029325348898,-0.06952649354934692,-0.1922704577445984,-0.0023773222882823575,-0.05831193923950195,-0.1636030375957489,-0.004030627077497684,-0.08741027116775513,-0.1654621958732605,-0.02122610841882988,-0.10998213291168213,-0.24326196312904358,-0.013478900650568448,-0.13223785161972046,-0.2788785696029663,-0.0056568694953398335,-0.14770448207855225,-0.30572110414505005,-0.0023102440126763213
J,0.06019854545593262,-0.056216657161712646,0.012472606350712567,0.09456956386566162,-0.1253495216369629,0.01510074463956812,0.08160156011581421,-0.18857839703559875,0.016980877232782632,0.046149611473083496,-0.20876187086105347,0.01795100243114689,0.052739858627319336,-0.22727277874946594,-0.009898147459097117,0.0037409067153930664,-0.26636651158332825,-0.004541195376731366,0.0012299418449401855,-0.23352885246276855,-0.0010360923194809857,0.012683987617492676,-0.20674645900726318,0.001126690621532589,0.004680752754211426,-0.22130087018013,-0.017364637839563102,-0.031688153743743896,-0.2516123056411743,-0.004801597825206727,-0.0350763201713562,-0.21735602617263794,-3.8492086531505265e-05,-0.0250512957572937,-0.1915832757949829,-0.0018917734566628042,-0.04140132665634155,-0.20238366723060608,-0.020686052652962417,-0.07080751657485962,-0.23342689871788025,-0.0119107159850671,-0.07254046201705933,-0.20132094621658325,-0.007192124060310334,-0.060763776302337646,-0.17299330234527588,-0.008566647681362838,-0.08597731590270996,-0.1754177212715149,-0.021728083404667586,-0.10836952924728394,-0.2529418170452118,-0.01698895907676956,-0.13046354055404663,-0.2881607711315155,-0.010085786606140346,-0.1446790099143982,-0.31690582633018494,-0.006420988502867431
J,0.05557161569595337,-0.05165213346481323,0.001151684033715128,0.09832018613815308,-0.12546300888061523,-0.001601104680418075,0.09794199466705322,-0.20670074224472046,-0.002133329454778732,0.0629168152809143,-0.23102730512619019,-0.001976772034510077,0.05851447582244873,-0.18375492095947266,-0.030616326779096426,0.021274209022521973,-0.2623291611671448,-0.032953439801900686,0.02081984281539917,-0.23410958051681519,-0.028629469275443853,0.029765009880065918,-0.20554804801940918,-0.024996450692384542,0.013548970222473145,-0.17859989404678345,-0.033230035155980886,-0.015775978565216064,-0.2509809136390686,-0.03030353464183122,-0.01888418197631836,-0.22041893005371094,-0.02214667066928655,-0.011999130249023438,-0.1968245506286621,-0.020386828631131948,-0.029202818870544434,-0.16817247867584229,-0.032972457408874334,-0.05440455675125122,-0.23689186573028564,-0.031458640992610754,-0.05592256784439087,-0.21157729625701904,-0.02275849558409959,-0.048436105251312256,-0.1837140917778015,-0.02033823408183366,-0.07084721326828003,-0.1562354564666748,-0.03157473966476232,-0.08998942375183105,-0.24325299263000488,-0.033481369316547216,-0.10790687799453735,-0.29068809747695923,-0.03150282666084081,-0.12112671136856079,-0.32928478717803955,-0.03163804352280408
K,-0.054188430309295654,-0.04915118217468262,-0.0252333556898634,-0.07269418239593506,-0.1405860185623169,-0.0371384912767212,-0.05556982755661011,-0.2266026735305786,-0.04830845013640328,-0.05389171838760376,-0.29121214151382446,-0.056420955214719015,-0.0703621506690979,-0.2009275257587433,-0.030608722347835737,-0.09104567766189575,-0.28962525725364685,-0.05854670271656914,-0.10362577438354492,-0.34441810846328735,-0.07236107752106591,-0.10955119132995605,-0.39907997846603394,-0.08032077119133874,-0.02330535650253296,-0.20867228507995605,-0.03337390289090081,-0.005470156669616699,-0.29420971870422363,-0.076832409355859,0.01108616590499878,-0.36075127124786377,-0.10080243960402413,0.029742956161499023,-0.4188794493675232,-0.11037845477841302,0.019536972045898438,-0.19704905152320862,-0.03701876417181893,0.039736032485961914,-0.1912592649459839,-0.08324200973294182,0.019127190113067627,-0.1139380931854248,-0.08041339680931969,0.0009450912475585938,-0.05932497978210449,-0.06427095398686333,0.058098435401916504,-0.17518854141235352,-0.0427714021541874,0.07014822959899902,-0.162814199924469,-0.07587572500489159,0.05389809608459473,-0.10050702095031738,-0.06899150029204293,0.03474104404449463,-0.056765198707580566,-0.053844954226235586
K,-0.05828094482421875,-0.05859577655792236,-0.023161298818251908,-0.07603245973587036,-0.1576210856437683,-0.029817962310573876,-0.06160545349121094,-0.245673269033432,-0.03707534376468402,-0.06441652774810791,-0.31089502573013306,-0.04073360864009601,-0.07908380031585693,-0.2152995467185974,-0.011321651972195923,-0.09637194871902466,-0.30140969157218933,-0.033442749864718735,-0.10680341720581055,-0.35646578669548035,-0.04627380821790439,-0.11177974939346313,-0.41155101358890533,-0.05482447076525432,-0.029797255992889404,-0.21890324354171753,-0.015108981392643273,-0.014055907726287842,-0.3097479045391083,-0.05189969319786769,0.0016187429428100586,-0.382065087556839,-0.07534365657653552,0.018656015396118164,-0.4461888074874878,-0.08618540618505222,0.015809178352355957,-0.2017838954925537,-0.021448035947344124,0.03628396987915039,-0.21373188495635986,-0.0665185630687688,0.01859956979751587,-0.13721385598182678,-0.06605907086219531,0.0020038485527038574,-0.0807548463344574,-0.051727357543370545,0.057019174098968506,-0.17575085163116455,-0.029916466436645806,0.06840240955352783,-0.1815783679485321,-0.06449469480600101,0.0522075891494751,-0.12314832210540771,-0.06001125205244762,0.032875776290893555,-0.07900881767272949,-0.046943239159247696
K,-0.06014049053192139,-0.0498276948928833,-0.021203764804965886,-0.0797993540763855,-0.1468859314918518,-0.02976783280945483,-0.06327688694000244,-0.2365124523639679,-0.039688938387996586,-0.06348913908004761,-0.30364274978637695,-0.04649517787373725,-0.07554978132247925,-0.20972192287445068,-0.015749064364797505,-0.0954098105430603,-0.29844629764556885,-0.04061178965247336,-0.10791230201721191,-0.3529236316680908,-0.054685087033874424,-0.11519217491149902,-0.4072270691394806,-0.06334084374583426,-0.027651607990264893,-0.21745318174362183,-0.02070154910660449,-0.015569508075714111,-0.30345115065574646,-0.06125623089945975,-0.003020763397216797,-0.3740551471710205,-0.08612965894616309,0.01133584976196289,-0.4376963973045349,-0.09691891921437445,0.017779648303985596,-0.2067364752292633,-0.027197933846480282,0.023948192596435547,-0.20652446150779724,-0.07064792616046134,0.005264878273010254,-0.12886518239974976,-0.0666477913943595,-0.010600566864013672,-0.07423466444015503,-0.05013820258653823,0.06050342321395874,-0.18790382146835327,-0.03595925224698249,0.058506011962890625,-0.18549883365631104,-0.06487277997410956,0.040984511375427246,-0.1257506012916565,-0.05511760441339675,0.02296525239944458,-0.08355146646499634,-0.03869519112384978
K,-0.05699378252029419,-0.05264180898666382,-0.01876690596344588,-0.0750664472579956,-0.14929163455963135,-0.025772368386412836,-0.056693315505981445,-0.23353075981140137,-0.03427821196618197,-0.053530752658843994,-0.29853203892707825,-0.03991461716594813,-0.06886428594589233,-0.2189604640007019,-0.013433866985167242,-0.08730530738830566,-0.30260714888572693,-0.03631608732047198,-0.09878510236740112,-0.35363560914993286,-0.048636888936187006,-0.1039038896560669,-0.40498507022857666,-0.05586052857341883,-0.020768046379089355,-0.22719258069992065,-0.01879603773357985,-0.008834362030029297,-0.3063066303730011,-0.05541967026891825,0.005104541778564453,-0.37176287174224854,-0.07799590922894595,0.022466301918029785,-0.4294445514678955,-0.0872692445665848,0.023941636085510254,-0.21438658237457275,-0.025622837096477724,0.023960888385772705,-0.19826668500900269,-0.06484699793162463,0.0008307695388793945,-0.12349754571914673,-0.06184987522664187,-0.015213966369628906,-0.07087212800979614,-0.04701710663738368,0.06486976146697998,-0.19149231910705566,-0.03466401048007128,0.05663865804672241,-0.17266201972961426,-0.060357848033333994,0.036234140396118164,-0.11350202560424805,-0.05183652214708445,0.01944136619567871,-0.07362586259841919,-0.036982541754866816
